event_id,timestamp,user,host,files_touched_per_min,new_country,process_chain,cpu_percent,process_chain_length,process_chain_depth,hour_of_day,is_off_hours,label,attack_type
evt_00207,2026-08-03T09:03:46,user_051,ws-21,15.0,0,explorer.exe>winword.exe,31.11,2,1,9,0,0,normal
evt_00208,2026-08-03T09:04:14,user_013,ws-29,19.0,0,explorer.exe>chrome.exe,12.51,2,1,9,0,0,normal
evt_00209,2026-08-03T09:07:28,user_053,ws-13,18.0,0,explorer.exe>teams.exe,23.67,2,1,9,0,0,normal
evt_00210,2026-08-03T09:09:36,user_015,ws-15,27.0,0,explorer.exe>winword.exe,18.19,2,1,9,0,0,normal
evt_00211,2026-08-03T09:14:54,user_058,ws-28,12.0,0,services.exe>svchost.exe,13.95,2,1,9,0,0,normal
evt_00212,2026-08-03T09:18:33,user_009,ws-09,7.0,0,explorer.exe>code.exe>python.exe,4.76,3,2,9,0,0,normal
evt_00213,2026-08-03T09:19:56,user_022,ws-22,1.0,0,explorer.exe>chrome.exe,17.25,2,1,9,0,0,normal
evt_00214,2026-08-03T09:21:05,user_017,ws-17,16.0,0,services.exe>svchost.exe,24.34,2,1,9,0,0,normal
evt_00215,2026-08-03T09:21:43,user_058,ws-28,15.0,0,explorer.exe>chrome.exe,16.73,2,1,9,0,0,normal
evt_00216,2026-08-03T09:25:00,user_025,ws-25,20.0,0,explorer.exe>winword.exe,11.41,2,1,9,0,0,normal
evt_00217,2026-08-03T09:25:00,user_010,ws-10,10.0,0,explorer.exe>excel.exe,38.5,2,1,9,0,0,normal
evt_00218,2026-08-03T09:29:30,user_055,ws-25,2.0,0,explorer.exe>code.exe>git.exe>ssh.exe,27.52,4,3,9,0,0,normal
evt_00219,2026-08-03T09:30:39,user_033,ws-03,13.0,0,explorer.exe>chrome.exe,25.29,2,1,9,0,0,normal
evt_00220,2026-08-03T09:31:00,user_011,ws-11,7.0,0,explorer.exe>chrome.exe,29.05,2,1,9,0,0,normal
evt_00221,2026-08-03T09:32:14,user_005,ws-05,8.0,0,explorer.exe>excel.exe,10.84,2,1,9,0,0,normal
evt_00222,2026-08-03T09:35:48,user_051,srv-08,23.0,0,explorer.exe>code.exe>git.exe>ssh.exe,9.95,4,3,9,0,0,normal
evt_00223,2026-08-03T09:38:03,user_020,ws-20,4.0,0,explorer.exe>chrome.exe,23.13,2,1,9,0,0,normal
evt_00224,2026-08-03T09:38:05,user_051,ws-21,22.0,0,explorer.exe>chrome.exe,32.15,2,1,9,0,0,normal
evt_00225,2026-08-03T09:40:24,user_038,ws-08,13.0,0,explorer.exe>outlook.exe,23.02,2,1,9,0,0,normal
evt_00226,2026-08-03T09:41:57,user_053,ws-23,29.0,0,explorer.exe>chrome.exe,30.21,2,1,9,0,0,normal
evt_00227,2026-08-03T09:43:26,user_011,ws-11,11.0,0,explorer.exe>excel.exe,29.81,2,1,9,0,0,normal
evt_00228,2026-08-03T09:47:29,user_048,ws-18,30.0,0,services.exe>svchost.exe,1.0,2,1,9,0,0,normal
evt_00229,2026-08-03T09:47:37,user_034,srv-06,18.0,0,explorer.exe>winword.exe,14.8,2,1,9,0,0,normal
evt_00230,2026-08-03T09:48:43,user_022,ws-22,2.0,0,explorer.exe>teams.exe,13.64,2,1,9,0,0,normal
evt_00231,2026-08-03T09:48:46,user_017,ws-17,13.0,0,explorer.exe>code.exe>python.exe,12.04,3,2,9,0,0,normal
evt_00232,2026-08-03T09:50:17,user_004,ws-04,17.0,0,explorer.exe>excel.exe,17.57,2,1,9,0,0,normal
evt_00233,2026-08-03T09:50:59,user_037,srv-09,16.0,0,explorer.exe>chrome.exe,27.21,2,1,9,0,0,normal
evt_00234,2026-08-03T09:52:37,user_058,ws-28,13.0,0,explorer.exe>code.exe>git.exe>ssh.exe,17.97,4,3,9,0,0,normal
evt_00235,2026-08-03T09:53:03,user_008,ws-08,10.0,0,explorer.exe>winword.exe,14.93,2,1,9,0,0,normal
evt_00236,2026-08-03T09:53:24,user_008,ws-08,9.0,0,explorer.exe>code.exe>git.exe>ssh.exe,19.17,4,3,9,0,0,normal
evt_00237,2026-08-03T09:59:13,user_019,ws-19,18.0,0,explorer.exe>chrome.exe,16.59,2,1,9,0,0,normal
evt_00238,2026-08-03T10:03:34,user_055,ws-03,3.0,0,explorer.exe>outlook.exe,8.41,2,1,10,0,0,normal
evt_00239,2026-08-03T10:04:53,user_041,ws-11,11.0,0,explorer.exe>chrome.exe,11.56,2,1,10,0,0,normal
evt_00240,2026-08-03T10:05:42,user_008,ws-08,16.0,0,services.exe>svchost.exe,12.73,2,1,10,0,0,normal
evt_00241,2026-08-03T10:06:17,user_017,ws-17,12.0,0,explorer.exe>cmd.exe>python.exe,17.06,3,2,10,0,0,normal
evt_00242,2026-08-03T10:07:15,user_015,ws-15,21.0,0,explorer.exe>cmd.exe>powershell.exe,25.44,3,2,10,0,0,normal
evt_00243,2026-08-03T10:07:36,user_022,ws-05,8.0,0,explorer.exe>chrome.exe,9.61,2,1,10,0,0,normal
evt_00244,2026-08-03T10:11:42,user_017,ws-17,11.0,0,explorer.exe>chrome.exe,20.58,2,1,10,0,0,normal
evt_00245,2026-08-03T10:11:51,user_038,ws-08,11.0,0,explorer.exe>winword.exe,17.98,2,1,10,0,0,normal
evt_00246,2026-08-03T10:13:47,user_048,srv-09,15.0,0,explorer.exe>code.exe>node.exe,20.4,3,2,10,0,0,normal
evt_00247,2026-08-03T10:14:46,user_027,ws-27,13.0,0,explorer.exe>chrome.exe,21.41,2,1,10,0,0,normal
evt_00248,2026-08-03T10:19:10,user_055,ws-25,2.0,0,explorer.exe>code.exe>node.exe,27.94,3,2,10,0,0,normal
evt_00249,2026-08-03T10:19:57,user_041,ws-11,10.0,0,explorer.exe>chrome.exe,12.9,2,1,10,0,0,normal
evt_00250,2026-08-03T10:20:05,user_048,ws-18,23.0,0,explorer.exe>cmd.exe>powershell.exe,19.82,3,2,10,0,0,normal
evt_00251,2026-08-03T10:20:41,user_008,ws-08,18.0,0,explorer.exe>winword.exe,16.94,2,1,10,0,0,normal
evt_00252,2026-08-03T10:20:51,user_057,ws-27,15.0,0,explorer.exe>chrome.exe,21.01,2,1,10,0,0,normal
evt_00253,2026-08-03T10:21:24,user_022,ws-22,5.0,0,explorer.exe>teams.exe,19.02,2,1,10,0,0,normal
evt_00254,2026-08-03T10:22:07,user_033,ws-03,18.0,0,explorer.exe>code.exe>node.exe,27.08,3,2,10,0,0,normal
evt_00255,2026-08-03T10:24:20,user_036,ws-03,13.0,0,explorer.exe>excel.exe,15.62,2,1,10,0,0,normal
evt_00256,2026-08-03T10:26:39,user_017,ws-17,12.0,0,services.exe>svchost.exe,32.38,2,1,10,0,0,normal
evt_00257,2026-08-03T10:27:52,user_038,ws-08,12.0,0,explorer.exe>code.exe>python.exe,8.33,3,2,10,0,0,normal
evt_00258,2026-08-03T10:27:54,user_053,ws-23,23.0,0,explorer.exe>excel.exe,24.47,2,1,10,0,0,normal
evt_00259,2026-08-03T10:30:34,user_033,ws-03,13.0,0,explorer.exe>outlook.exe,13.13,2,1,10,0,0,normal
evt_00260,2026-08-03T10:32:41,user_051,ws-21,12.0,0,explorer.exe>chrome.exe,18.32,2,1,10,0,0,normal
evt_00261,2026-08-03T10:34:22,user_009,ws-09,2.0,0,explorer.exe>chrome.exe,10.58,2,1,10,0,0,normal
evt_00262,2026-08-03T10:39:17,user_055,ws-25,5.0,0,explorer.exe>outlook.exe,33.45,2,1,10,0,0,normal
evt_00263,2026-08-03T10:41:48,user_032,ws-02,8.0,0,services.exe>svchost.exe,22.6,2,1,10,0,0,normal
evt_00264,2026-08-03T10:42:08,user_033,ws-03,15.0,0,services.exe>svchost.exe,12.71,2,1,10,0,0,normal
evt_00265,2026-08-03T10:43:33,user_057,ws-27,19.0,0,explorer.exe>winword.exe,11.84,2,1,10,0,0,normal
evt_00266,2026-08-03T10:46:02,user_001,ws-01,11.0,0,services.exe>svchost.exe,34.09,2,1,10,0,0,normal
evt_00267,2026-08-03T10:51:04,user_055,ws-25,3.0,0,explorer.exe>winword.exe,8.78,2,1,10,0,0,normal
evt_00268,2026-08-03T10:52:23,user_037,ws-07,18.0,0,services.exe>svchost.exe,20.44,2,1,10,0,0,normal
evt_00269,2026-08-03T10:53:32,user_015,ws-15,25.0,0,explorer.exe>code.exe>python.exe,33.65,3,2,10,0,0,normal
evt_00270,2026-08-03T10:54:12,user_008,ws-08,14.0,0,explorer.exe>cmd.exe>powershell.exe,12.04,3,2,10,0,0,normal
evt_00271,2026-08-03T10:56:53,user_009,ws-09,3.0,0,explorer.exe>chrome.exe,15.09,2,1,10,0,0,normal
evt_00272,2026-08-03T11:00:33,user_040,ws-10,11.0,0,explorer.exe>outlook.exe,28.95,2,1,11,0,0,normal
evt_00273,2026-08-03T11:01:30,user_009,ws-28,5.0,0,explorer.exe>chrome.exe,5.29,2,1,11,0,0,normal
evt_00274,2026-08-03T11:02:31,user_019,ws-19,24.0,0,explorer.exe>winword.exe,15.19,2,1,11,0,0,normal
evt_00275,2026-08-03T11:02:57,user_027,ws-27,11.0,0,explorer.exe>outlook.exe,35.92,2,1,11,0,0,normal
evt_00276,2026-08-03T11:03:10,user_026,ws-26,27.0,0,explorer.exe>chrome.exe,24.6,2,1,11,0,0,normal
evt_00277,2026-08-03T11:03:40,user_025,srv-08,22.0,0,explorer.exe>chrome.exe,23.36,2,1,11,0,0,normal
evt_00278,2026-08-03T11:05:17,user_053,ws-23,17.0,0,explorer.exe>chrome.exe,13.67,2,1,11,0,0,normal
evt_00279,2026-08-03T11:05:43,user_041,ws-11,8.0,1,explorer.exe>outlook.exe,19.47,2,1,11,0,0,normal
evt_00280,2026-08-03T11:08:53,user_019,ws-19,14.0,0,explorer.exe>excel.exe,1.0,2,1,11,0,0,normal
evt_00281,2026-08-03T11:08:54,user_023,ws-23,22.0,0,explorer.exe>chrome.exe,13.29,2,1,11,0,0,normal
evt_00282,2026-08-03T11:10:26,user_051,ws-21,23.0,0,explorer.exe>code.exe>python.exe,19.48,3,2,11,0,0,normal
evt_00283,2026-08-03T11:11:11,user_044,ws-14,9.0,0,explorer.exe>winword.exe,13.63,2,1,11,0,0,normal
evt_00284,2026-08-03T11:15:15,user_019,ws-19,20.0,0,explorer.exe>chrome.exe,15.66,2,1,11,0,0,normal
evt_00285,2026-08-03T11:16:27,user_011,srv-06,8.0,0,explorer.exe>excel.exe,37.26,2,1,11,0,0,normal
evt_00286,2026-08-03T11:16:49,user_042,ws-28,10.0,0,explorer.exe>code.exe>python.exe,17.63,3,2,11,0,0,normal
evt_00287,2026-08-03T11:17:53,user_032,ws-02,17.0,0,explorer.exe>chrome.exe,19.4,2,1,11,0,0,normal
evt_00288,2026-08-03T11:19:12,user_019,ws-19,18.0,0,explorer.exe>outlook.exe,14.65,2,1,11,0,0,normal
evt_00289,2026-08-03T11:22:01,user_038,srv-09,7.0,0,explorer.exe>chrome.exe,12.31,2,1,11,0,0,normal
evt_00290,2026-08-03T11:22:37,user_053,ws-23,20.0,0,explorer.exe>chrome.exe,33.91,2,1,11,0,0,normal
evt_00291,2026-08-03T11:23:01,user_055,srv-05,7.0,0,explorer.exe>chrome.exe,18.85,2,1,11,0,0,normal
evt_00292,2026-08-03T11:25:56,user_051,ws-21,10.0,0,explorer.exe>excel.exe,28.72,2,1,11,0,0,normal
evt_00293,2026-08-03T11:26:18,user_055,ws-25,3.0,0,explorer.exe>chrome.exe,29.64,2,1,11,0,0,normal
evt_00294,2026-08-03T11:27:45,user_015,ws-15,21.0,0,explorer.exe>outlook.exe,38.22,2,1,11,0,0,normal
evt_00295,2026-08-03T11:28:05,user_008,ws-08,9.0,0,explorer.exe>chrome.exe,7.81,2,1,11,0,0,normal
evt_00296,2026-08-03T11:31:28,user_008,ws-08,18.0,0,explorer.exe>winword.exe,7.02,2,1,11,0,0,normal
evt_00297,2026-08-03T11:32:23,user_053,ws-23,16.0,0,explorer.exe>chrome.exe,32.78,2,1,11,0,0,normal
evt_00298,2026-08-03T11:33:09,user_041,ws-11,6.0,0,explorer.exe>code.exe>python.exe,13.17,3,2,11,0,0,normal
evt_00299,2026-08-03T11:33:24,user_015,srv-08,12.0,0,explorer.exe>excel.exe,31.52,2,1,11,0,0,normal
evt_00300,2026-08-03T11:37:28,user_051,ws-21,17.0,0,explorer.exe>winword.exe,21.22,2,1,11,0,0,normal
evt_00301,2026-08-03T11:37:56,user_032,ws-02,9.0,0,explorer.exe>winword.exe,28.77,2,1,11,0,0,normal
evt_00302,2026-08-03T11:38:08,user_040,ws-10,7.0,0,explorer.exe>code.exe>python.exe,35.61,3,2,11,0,0,normal
evt_00303,2026-08-03T11:39:23,user_033,ws-03,14.0,0,explorer.exe>excel.exe,31.35,2,1,11,0,0,normal
evt_00304,2026-08-03T11:39:55,user_055,ws-25,0.0,0,explorer.exe>chrome.exe,29.39,2,1,11,0,0,normal
evt_00305,2026-08-03T11:40:30,user_039,ws-09,5.0,0,explorer.exe>chrome.exe,12.68,2,1,11,0,0,normal
evt_00306,2026-08-03T11:41:12,user_038,ws-08,10.0,0,explorer.exe>winword.exe,9.2,2,1,11,0,0,normal
evt_00307,2026-08-03T11:42:45,user_057,ws-27,16.0,0,explorer.exe>chrome.exe,18.51,2,1,11,0,0,normal
evt_00308,2026-08-03T11:43:27,user_016,ws-16,23.0,0,explorer.exe>winword.exe,33.23,2,1,11,0,0,normal
evt_00309,2026-08-03T11:43:41,user_027,ws-19,9.0,0,explorer.exe>code.exe>python.exe,38.19,3,2,11,0,0,normal
evt_00310,2026-08-03T11:44:44,user_002,ws-02,20.0,0,services.exe>svchost.exe,19.32,2,1,11,0,0,normal
evt_00311,2026-08-03T11:45:34,user_009,ws-09,7.0,0,explorer.exe>code.exe>node.exe,13.96,3,2,11,0,0,normal
evt_00312,2026-08-03T11:46:07,user_034,ws-04,20.0,0,explorer.exe>outlook.exe,16.11,2,1,11,0,0,normal
evt_00313,2026-08-03T11:51:54,user_008,ws-08,15.0,0,explorer.exe>chrome.exe,7.6,2,1,11,0,0,normal
evt_00314,2026-08-03T11:53:15,user_048,ws-18,17.0,0,explorer.exe>winword.exe,28.08,2,1,11,0,0,normal
evt_00315,2026-08-03T11:53:40,user_051,ws-15,354.0,0,explorer.exe>cmd.exe>python.exe,43.2,3,2,11,0,0,normal
evt_00316,2026-08-03T11:53:41,user_058,ws-28,9.0,0,explorer.exe>teams.exe,37.07,2,1,11,0,0,normal
evt_00317,2026-08-03T11:54:16,user_016,ws-16,18.0,0,services.exe>svchost.exe,35.49,2,1,11,0,0,normal
evt_00318,2026-08-03T11:55:08,user_057,ws-27,21.0,0,explorer.exe>chrome.exe,11.11,2,1,11,0,0,normal
evt_00319,2026-08-03T11:55:47,user_015,ws-15,18.0,0,explorer.exe>cmd.exe>powershell.exe,26.9,3,2,11,0,0,normal
evt_00320,2026-08-03T11:56:22,user_038,ws-08,8.0,0,explorer.exe>cmd.exe>python.exe,2.82,3,2,11,0,0,normal
evt_00321,2026-08-03T11:58:28,user_045,ws-08,8.0,0,explorer.exe>chrome.exe,31.03,2,1,11,0,0,normal
evt_00322,2026-08-03T11:59:38,user_001,ws-27,15.0,0,explorer.exe>outlook.exe,19.49,2,1,11,0,0,normal
evt_00323,2026-08-03T12:01:06,user_044,ws-14,5.0,0,explorer.exe>winword.exe,18.15,2,1,12,0,0,normal
evt_00324,2026-08-03T12:01:08,user_038,ws-08,5.0,0,explorer.exe>code.exe>git.exe>ssh.exe,21.29,4,3,12,0,0,normal
evt_00325,2026-08-03T12:01:56,user_027,ws-27,17.0,0,explorer.exe>code.exe>python.exe,37.98,3,2,12,0,0,normal
evt_00326,2026-08-03T12:04:09,user_055,ws-25,5.0,0,explorer.exe>winword.exe,28.17,2,1,12,0,0,normal
evt_00327,2026-08-03T12:05:34,user_059,srv-08,5.0,0,explorer.exe>teams.exe,27.35,2,1,12,0,0,normal
evt_00328,2026-08-03T12:05:57,user_053,ws-23,21.0,0,explorer.exe>winword.exe,38.99,2,1,12,0,0,normal
evt_00329,2026-08-03T12:06:27,user_028,ws-28,20.0,0,explorer.exe>code.exe>python.exe,14.06,3,2,12,0,0,normal
evt_00330,2026-08-03T12:06:53,user_053,ws-23,19.0,0,explorer.exe>excel.exe,23.72,2,1,12,0,0,normal
evt_00331,2026-08-03T12:08:43,user_053,ws-23,18.0,0,explorer.exe>code.exe>node.exe,29.39,3,2,12,0,0,normal
evt_00332,2026-08-03T12:08:59,user_030,ws-30,7.0,0,explorer.exe>code.exe>node.exe,25.93,3,2,12,0,0,normal
evt_00333,2026-08-03T12:09:14,user_027,ws-13,18.0,0,explorer.exe>code.exe>python.exe,33.2,3,2,12,0,0,normal
evt_00334,2026-08-03T12:09:34,user_051,ws-21,13.0,0,explorer.exe>chrome.exe,25.31,2,1,12,0,0,normal
evt_00335,2026-08-03T12:11:33,user_049,ws-19,13.0,0,explorer.exe>excel.exe,34.2,2,1,12,0,0,normal
evt_00336,2026-08-03T12:14:09,user_041,ws-11,10.0,0,explorer.exe>teams.exe,6.1,2,1,12,0,0,normal
evt_00337,2026-08-03T12:16:54,user_032,ws-02,10.0,0,explorer.exe>code.exe>python.exe,33.73,3,2,12,0,0,normal
evt_00338,2026-08-03T12:18:02,user_008,srv-07,19.0,0,explorer.exe>outlook.exe,5.63,2,1,12,0,0,normal
evt_00339,2026-08-03T12:20:20,user_042,ws-12,8.0,0,explorer.exe>code.exe>python.exe,29.64,3,2,12,0,0,normal
evt_00340,2026-08-03T12:21:42,user_032,ws-02,17.0,0,explorer.exe>chrome.exe,48.72,2,1,12,0,0,normal
evt_00341,2026-08-03T12:22:21,user_048,ws-18,21.0,0,explorer.exe>outlook.exe,23.87,2,1,12,0,0,normal
evt_00342,2026-08-03T12:25:38,user_009,ws-09,5.0,0,services.exe>svchost.exe,1.0,2,1,12,0,0,normal
evt_00343,2026-08-03T12:26:05,user_008,ws-08,9.0,0,explorer.exe>chrome.exe,6.83,2,1,12,0,0,normal
evt_00344,2026-08-03T12:26:14,user_002,ws-02,22.0,0,explorer.exe>code.exe>python.exe,21.93,3,2,12,0,0,normal
evt_00345,2026-08-03T12:30:05,user_013,ws-13,13.0,0,explorer.exe>chrome.exe,9.29,2,1,12,0,0,normal
evt_00346,2026-08-03T12:33:32,user_058,ws-28,16.0,0,explorer.exe>winword.exe,24.45,2,1,12,0,0,normal
evt_00347,2026-08-03T12:33:40,user_040,ws-10,10.0,0,explorer.exe>teams.exe,9.11,2,1,12,0,0,normal
evt_00348,2026-08-03T12:34:51,user_045,ws-15,5.0,0,explorer.exe>cmd.exe>powershell.exe,15.63,3,2,12,0,0,normal
evt_00349,2026-08-03T12:36:15,user_041,ws-11,6.0,0,explorer.exe>code.exe>python.exe,21.2,3,2,12,0,0,normal
evt_00350,2026-08-03T12:37:06,user_053,ws-23,27.0,0,services.exe>svchost.exe,21.74,2,1,12,0,0,normal
evt_00351,2026-08-03T12:37:22,user_035,ws-05,18.0,0,services.exe>svchost.exe,17.59,2,1,12,0,0,normal
evt_00352,2026-08-03T12:40:39,user_053,ws-23,18.0,0,explorer.exe>chrome.exe,26.41,2,1,12,0,0,normal
evt_00353,2026-08-03T12:40:51,user_051,ws-21,13.0,0,explorer.exe>excel.exe,32.58,2,1,12,0,0,normal
evt_00354,2026-08-03T12:42:01,user_027,ws-27,1111.0,0,explorer.exe>cmd.exe>locker.exe,55.94,3,2,12,0,1,ransomware
evt_00355,2026-08-03T12:42:40,user_009,ws-09,8.0,0,explorer.exe>cmd.exe>python.exe,7.67,3,2,12,0,0,normal
evt_00356,2026-08-03T12:46:27,user_053,srv-04,12.0,0,services.exe>svchost.exe,45.04,2,1,12,0,0,normal
evt_00357,2026-08-03T12:48:03,user_010,ws-10,17.0,0,services.exe>svchost.exe,32.43,2,1,12,0,0,normal
evt_00358,2026-08-03T12:48:31,user_009,ws-27,6.0,0,explorer.exe>chrome.exe,27.55,2,1,12,0,0,normal
evt_00359,2026-08-03T12:49:43,user_032,ws-02,19.0,0,explorer.exe>chrome.exe,31.84,2,1,12,0,0,normal
evt_00360,2026-08-03T12:49:44,user_028,ws-28,15.0,0,explorer.exe>code.exe>python.exe,12.2,3,2,12,0,0,normal
evt_00361,2026-08-03T12:51:38,user_032,ws-02,13.0,0,explorer.exe>chrome.exe,15.79,2,1,12,0,0,normal
evt_00362,2026-08-03T12:51:38,user_053,ws-23,20.0,0,explorer.exe>excel.exe,38.26,2,1,12,0,0,normal
evt_00363,2026-08-03T12:52:09,user_051,srv-08,13.0,0,services.exe>svchost.exe,5.08,2,1,12,0,0,normal
evt_00364,2026-08-03T12:54:18,user_027,ws-27,8.0,0,explorer.exe>chrome.exe,32.36,2,1,12,0,0,normal
evt_00365,2026-08-03T12:56:27,user_059,ws-29,8.0,0,services.exe>svchost.exe,17.9,2,1,12,0,0,normal
evt_00366,2026-08-03T12:56:28,user_008,ws-08,20.0,0,explorer.exe>winword.exe,17.55,2,1,12,0,0,normal
evt_00367,2026-08-03T12:59:01,user_009,ws-09,7.0,0,explorer.exe>outlook.exe,13.58,2,1,12,0,0,normal
evt_00368,2026-08-03T12:59:04,user_055,ws-25,2.0,0,explorer.exe>chrome.exe,24.51,2,1,12,0,0,normal
evt_00369,2026-08-03T12:59:20,user_008,ws-08,20.0,0,explorer.exe>outlook.exe,8.5,2,1,12,0,0,normal
evt_00370,2026-08-03T12:59:24,user_040,ws-20,11.0,0,explorer.exe>winword.exe,27.95,2,1,12,0,0,normal
evt_00371,2026-08-03T13:02:30,user_053,ws-23,13.0,0,explorer.exe>chrome.exe,30.07,2,1,13,0,0,normal
evt_00372,2026-08-03T13:02:33,user_041,ws-11,398.0,0,explorer.exe>cmd.exe>powershell.exe,36.27,3,2,13,0,0,normal
evt_00373,2026-08-03T13:02:37,user_015,ws-15,13.0,0,explorer.exe>teams.exe,34.94,2,1,13,0,0,normal
evt_00374,2026-08-03T13:03:01,user_009,ws-09,10.0,0,explorer.exe>chrome.exe,7.66,2,1,13,0,0,normal
evt_00375,2026-08-03T13:05:53,user_055,ws-25,3.0,0,explorer.exe>outlook.exe,14.68,2,1,13,0,0,normal
evt_00376,2026-08-03T13:06:01,user_010,srv-01,20.0,0,explorer.exe>code.exe>python.exe,31.71,3,2,13,0,0,normal
evt_00377,2026-08-03T13:08:56,user_034,ws-04,21.0,0,explorer.exe>outlook.exe,17.45,2,1,13,0,0,normal
evt_00378,2026-08-03T13:10:13,user_009,ws-09,7.0,0,services.exe>svchost.exe,19.72,2,1,13,0,0,normal
evt_00379,2026-08-03T13:11:33,user_005,srv-05,13.0,0,explorer.exe>excel.exe,22.96,2,1,13,0,0,normal
evt_00380,2026-08-03T13:11:34,user_026,ws-26,17.0,0,explorer.exe>excel.exe,40.43,2,1,13,0,0,normal
evt_00381,2026-08-03T13:12:52,user_041,ws-11,9.0,0,explorer.exe>code.exe>python.exe,14.96,3,2,13,0,0,normal
evt_00382,2026-08-03T13:13:29,user_033,ws-03,15.0,0,explorer.exe>winword.exe,3.08,2,1,13,0,0,normal
evt_00383,2026-08-03T13:14:39,user_056,srv-01,7.0,0,explorer.exe>code.exe>node.exe,14.51,3,2,13,0,0,normal
evt_00384,2026-08-03T13:15:19,user_001,srv-01,26.0,0,explorer.exe>winword.exe,13.53,2,1,13,0,0,normal
evt_00385,2026-08-03T13:15:48,user_051,ws-21,17.0,0,explorer.exe>chrome.exe,30.64,2,1,13,0,0,normal
evt_00386,2026-08-03T13:16:31,user_008,srv-07,17.0,0,explorer.exe>chrome.exe,27.16,2,1,13,0,0,normal
evt_00387,2026-08-03T13:16:39,user_020,ws-20,8.0,0,explorer.exe>chrome.exe,29.72,2,1,13,0,0,normal
evt_00388,2026-08-03T13:17:05,user_054,ws-24,5.0,0,explorer.exe>chrome.exe,14.92,2,1,13,0,0,normal
evt_00389,2026-08-03T13:19:34,user_018,ws-18,7.0,0,explorer.exe>cmd.exe>python.exe,16.06,3,2,13,0,0,normal
evt_00390,2026-08-03T13:24:38,user_007,ws-07,1.0,0,explorer.exe>winword.exe,16.64,2,1,13,0,0,normal
evt_00391,2026-08-03T13:24:48,user_048,ws-18,21.0,0,explorer.exe>code.exe>python.exe,33.22,3,2,13,0,0,normal
evt_00392,2026-08-03T13:25:07,user_051,ws-21,16.0,0,explorer.exe>code.exe>python.exe,15.37,3,2,13,0,0,normal
evt_00393,2026-08-03T13:26:03,user_001,ws-01,21.0,0,explorer.exe>excel.exe,14.07,2,1,13,0,0,normal
evt_00394,2026-08-03T13:26:24,user_041,ws-11,6.0,0,explorer.exe>code.exe>node.exe,1.0,3,2,13,0,0,normal
evt_00395,2026-08-03T13:26:49,user_001,ws-01,22.0,0,explorer.exe>outlook.exe,25.61,2,1,13,0,0,normal
evt_00396,2026-08-03T13:26:56,user_017,ws-30,12.0,0,explorer.exe>chrome.exe,13.12,2,1,13,0,0,normal
evt_00397,2026-08-03T13:27:00,user_055,ws-25,4.0,0,services.exe>svchost.exe,26.19,2,1,13,0,0,normal
evt_00398,2026-08-03T13:30:02,user_053,ws-23,21.0,0,explorer.exe>chrome.exe,36.6,2,1,13,0,0,normal
evt_00399,2026-08-03T13:30:10,user_015,ws-15,24.0,0,explorer.exe>code.exe>python.exe,32.59,3,2,13,0,0,normal
evt_00400,2026-08-03T13:31:20,user_034,ws-04,15.0,0,explorer.exe>chrome.exe,20.61,2,1,13,0,0,normal
evt_00401,2026-08-03T13:32:30,user_051,ws-21,11.0,0,services.exe>svchost.exe,11.16,2,1,13,0,0,normal
evt_00402,2026-08-03T13:34:17,user_017,ws-17,16.0,0,explorer.exe>chrome.exe,22.64,2,1,13,0,0,normal
evt_00403,2026-08-03T13:34:59,user_034,ws-04,15.0,0,explorer.exe>teams.exe,13.24,2,1,13,0,0,normal
evt_00404,2026-08-03T13:35:09,user_010,ws-10,19.0,0,explorer.exe>code.exe>git.exe>ssh.exe,36.66,4,3,13,0,0,normal
evt_00405,2026-08-03T13:44:11,user_005,ws-05,8.0,0,explorer.exe>code.exe>git.exe>ssh.exe,15.83,4,3,13,0,0,normal
evt_00406,2026-08-03T13:44:22,user_002,ws-02,27.0,0,explorer.exe>outlook.exe,22.78,2,1,13,0,0,normal
evt_00407,2026-08-03T13:47:07,user_053,ws-23,18.0,0,explorer.exe>winword.exe,38.93,2,1,13,0,0,normal
evt_00408,2026-08-03T13:47:41,user_029,ws-29,2335.0,0,explorer.exe>invoice.exe,62.12,2,1,13,0,1,ransomware
evt_00409,2026-08-03T13:47:46,user_005,ws-05,5.0,0,explorer.exe>winword.exe,10.54,2,1,13,0,0,normal
evt_00410,2026-08-03T13:47:59,user_002,ws-15,22.0,0,explorer.exe>code.exe>node.exe,31.0,3,2,13,0,0,normal
evt_00411,2026-08-03T13:51:14,user_051,ws-21,20.0,0,explorer.exe>cmd.exe>python.exe,21.44,3,2,13,0,0,normal
evt_00412,2026-08-03T13:51:17,user_035,ws-05,20.0,0,explorer.exe>outlook.exe,2.4,2,1,13,0,0,normal
evt_00413,2026-08-03T13:51:20,user_018,ws-18,19.0,0,explorer.exe>code.exe>python.exe,13.23,3,2,13,0,0,normal
evt_00414,2026-08-03T13:51:58,user_038,ws-08,316.0,0,explorer.exe>teams.exe,56.91,2,1,13,0,0,normal
evt_00415,2026-08-03T13:52:40,user_048,ws-18,19.0,0,services.exe>svchost.exe,27.31,2,1,13,0,0,normal
evt_00416,2026-08-03T13:53:10,user_015,ws-15,23.0,0,explorer.exe>cmd.exe>python.exe,44.46,3,2,13,0,0,normal
evt_00417,2026-08-03T13:57:15,user_052,ws-22,8.0,0,explorer.exe>chrome.exe,16.85,2,1,13,0,0,normal
